Index;Wert
4880;0
4881;0
4882;0
4883;0
4884;0
4885;0
4886;0
4887;0
4888;0
4889;0
4890;0
4891;0
4892;0
4893;0
4894;0
4895;0
4896;0
4897;0
4898;0
4899;0
4900;0
4901;0
4902;0
4903;0
4904;0
4905;0
4906;0
4907;0
4908;0
4909;0
4910;0
4911;0
4912;0
4913;0
4914;0
4915;0
4916;0
4917;0
4918;0
4919;0
4920;0
4921;0
4922;0
4923;0
4924;0
4925;0
4926;0
4927;0
4928;0
4929;0
4930;0
4931;0
4932;0
4933;0
4934;0
4935;0
4936;0
4937;0
4938;0
4939;0
4940;0
4941;0
4942;0
4943;0
4944;0
4945;0
4946;0
4947;0
4948;0
4949;0
4950;0
4951;0
4952;0
4953;0
4954;0
4955;0
4956;0
4957;0
4958;0
4959;0
4960;0
4961;0
4962;0
4963;0
4964;0
4965;0
4966;0
4967;0
4968;0
4969;0
4970;0
4971;0
4972;0
4973;0
4974;0
4975;0
4976;0
4977;0
4978;0
4979;0
4980;0
4981;0
4982;0
4983;0
4984;0
4985;0
4986;0
4987;0
4988;0
4989;0
4990;0
4991;0
4992;0
4993;0
4994;0
4995;0
4996;0
4997;0
4998;0
4999;0
5000;0
5001;0
5002;0
5003;0
5004;0
5005;0
5006;0
5007;0
5008;0
5009;0
5010;0
5011;0
5012;0
5013;0
5014;0
5015;0
5016;0
5017;0
5018;0
5019;0
5020;0
5021;0
5022;0
5023;0
5024;0
5025;0
5026;0
5027;0
5028;0
5029;0
5030;0
5031;0
5032;0
5033;0
5034;0
5035;0
5036;0
5037;0
5038;0
5039;0
5040;0
5041;0
5042;0
5043;0
5044;0
5045;0
5046;0
5047;0
5048;0
5049;0
5050;0
5051;0
5052;0
5053;0
5054;0
5055;0
5056;0
5057;0
5058;0
5059;0
5060;0
5061;0
5062;0
5063;0
5064;0
5065;0
5066;0
5067;0
5068;0
5069;0
5070;0
5071;0
5072;0
5073;0
5074;0
5075;0
5076;0
5077;0
5078;0
5079;0
5080;0
5081;0
5082;0
5083;0
5084;0
5085;0
5086;0
5087;0
5088;0
5089;0
5090;0
5091;0
5092;0
5093;0
5094;0
5095;0
5096;0
5097;0
5098;0
5099;0
5100;0
5101;0
5102;0
5103;0
5104;0
5105;0
5106;0
5107;0
5108;0
5109;0
5110;0
5111;0
5112;0
5113;0
5114;0
5115;0
5116;0
5117;0
5118;0
5119;0
5120;0
5121;0
5122;0
5123;0
5124;0
5125;0
5126;0
5127;0
5128;0
5129;0
5130;0
5131;0
5132;0
5133;0
5134;0
5135;0
5136;0
5137;0
5138;0
5139;0
5140;0
5141;0
5142;0
5143;0
5144;0
5145;0
5146;0
5147;0
5148;0
5149;0
5150;0
5151;0
5152;0
5153;0
5154;0
5155;0
5156;0
5157;0
5158;0
5159;0
5160;0
5161;0
5162;0
5163;0
5164;0
5165;0
5166;0
5167;0
5168;0
5169;0
5170;0
5171;0
5172;0
5173;0
5174;0
5175;0
5176;0
5177;0
5178;0
5179;0
5180;0
5181;0
5182;0
5183;0
5184;0
5185;0
5186;0
5187;0
5188;0
5189;0
5190;0
5191;0
5192;0
5193;0
5194;0
5195;0
5196;0
5197;0
5198;0
5199;0
5200;0
5201;0
5202;0
5203;0
5204;0
5205;0
5206;0
5207;0
5208;0
5209;0
5210;0
5211;0
5212;0
5213;0
5214;0
5215;0
5216;0
5217;0
5218;0
5219;0
5220;0
5221;0
5222;0
5223;0
5224;0
5225;0
5226;0
5227;0
5228;0
5229;0
5230;0
5231;0
5232;0
5233;0
5234;0
5235;0
5236;0
5237;0
5238;0
5239;0
5240;0
5241;0
5242;0
5243;0
5244;0
5245;0
5246;0
5247;0
5248;0
5249;0
5250;0
5251;0
5252;0
5253;0
5254;0
5255;0
5256;0
5257;0
5258;0
5259;0
5260;0
5261;0
5262;0
5263;0
5264;0
5265;0
5266;0
5267;0
5268;0
5269;0
5270;0
5271;0
5272;0
5273;0
5274;0
5275;0
5276;0
5277;0
5278;0
5279;0
5280;0
5281;0
5282;0
5283;0
5284;0
5285;0
5286;0
5287;0
5288;0
5289;0
5290;0
5291;0
5292;0
5293;0
5294;0
5295;0
5296;0
5297;0
5298;0
5299;0
5300;0
5301;0
5302;0
5303;0
5304;0
5305;0
5306;0
5307;0
5308;0
5309;0
5310;0
5311;0
5312;0
5313;0
5314;0
5315;0
5316;0
5317;0
5318;0
5319;0
5320;0
5321;0
5322;0
5323;0
5324;0
5325;0
5326;0
5327;0
5328;0
5329;0
5330;0
5331;0
5332;0
5333;0
5334;0
5335;0
5336;0
5337;0
5338;0
5339;0
5340;0
5341;0
5342;0
5343;0
5344;0
5345;0
5346;0
5347;0
5348;0
5349;0
5350;0
5351;0
5352;0
5353;0
5354;0
5355;0
5356;0
5357;0
5358;0
5359;0
5360;0
5361;0
5362;0
5363;0
5364;0
5365;0
5366;0
5367;0
5368;0
5369;0
5370;0
5371;0
5372;0
5373;0
5374;0
5375;0
5376;0
5377;0
5378;0
5379;0
5380;0
5381;0
5382;0
5383;0
5384;0
5385;0
5386;0
5387;0
5388;0
5389;0
5390;0
5391;0
5392;0
5393;0
5394;0
5395;0
5396;0
5397;0
5398;0
5399;0
5400;0
5401;0
5402;0
5403;0
5404;0
5405;0
5406;0
5407;0
5408;0
5409;0
5410;0
5411;0
5412;0
5413;0
5414;0
5415;0
5416;0
5417;0
5418;0
5419;0
5420;0
5421;0
5422;0
5423;0
5424;0
5425;0
5426;0
5427;0
5428;0
5429;0
5430;0
5431;0
5432;0
5433;0
5434;0
5435;0
5436;0
5437;0
5438;0
5439;0
5440;0
5441;0
5442;0
5443;0
5444;0
5445;0
5446;0
5447;0
5448;0
5449;0
5450;0
5451;0
5452;0
5453;0
5454;0
5455;0
5456;0
5457;0
5458;0
5459;0
5460;0
5461;0
5462;0
5463;0
5464;0
5465;0
5466;0
5467;0
5468;0
5469;0
5470;0
5471;0
5472;0
5473;0
5474;0
5475;0
5476;0
5477;0
5478;0
5479;0
5480;0
5481;0
5482;0
5483;0
5484;0
5485;0
5486;0
5487;0
5488;0
5489;0
5490;0
5491;0
5492;0
5493;0
5494;0
5495;0
5496;0
5497;0
5498;0
5499;0
5500;0
5501;0
5502;0
5503;0
5504;0
5505;0
5506;0
5507;0
5508;0
5509;0
5510;0
5511;0
5512;0
5513;0
5514;0
5515;0
5516;0
5517;0
5518;0
5519;0
5520;0
5521;0
5522;0
5523;0
5524;0
5525;0
5526;0
5527;0
5528;0
5529;0
5530;0
5531;0
5532;0
5533;0
5534;0
5535;0
5536;0
5537;0
5538;0
5539;0
5540;0
5541;0
5542;0
5543;0
5544;0
5545;0
5546;0
5547;0
5548;0
5549;0
5550;0
5551;0
5552;0
5553;0
5554;0
5555;0
5556;0
5557;0
5558;0
5559;0
5560;0
5561;0
5562;0
5563;0
5564;0
5565;0
5566;0
5567;0
5568;0
5569;0
5570;0
5571;0
5572;0
5573;0
5574;0
5575;0
5576;0
5577;0
5578;0
5579;0
5580;0
5581;0
5582;0
5583;0
5584;0
5585;0
5586;0
5587;0
5588;0
5589;0
5590;0
5591;0
5592;0
5593;0
5594;0
5595;0
5596;0
5597;0
5598;0
5599;0
5600;0
5601;0
5602;0
5603;0
5604;0
5605;0
5606;0
5607;0
5608;0
5609;0
5610;0
5611;0
5612;0
5613;0
5614;0
5615;0
5616;0
5617;0
5618;0
5619;0
5620;0
5621;0
5622;0
5623;0
5624;0
5625;0
5626;0
5627;0
5628;0
5629;0
5630;0
5631;0
5632;0
5633;0
5634;0
5635;0
5636;0
5637;0
5638;0
5639;0
5640;0
5641;0
5642;0
5643;0
5644;0
5645;0
5646;0
5647;0
5648;0
5649;0
5650;0
5651;0
5652;0
5653;0
5654;0
5655;0
5656;0
5657;0
5658;0
5659;0
5660;0
5661;0
5662;0
5663;0
5664;0
5665;0
5666;0
5667;0
5668;0
5669;0
5670;0
5671;0
5672;0
5673;0
5674;0
5675;0
5676;0
5677;0
5678;0
5679;0
5680;0
5681;0
5682;0
5683;0
5684;0
5685;0
5686;0
5687;0
5688;0
5689;0
5690;0
5691;0
5692;0
5693;0
5694;0
5695;0
5696;0
5697;0
5698;0
5699;0
5700;0
5701;0
5702;0
5703;0
5704;0
5705;0
5706;0
5707;0
5708;0
5709;0
5710;0
5711;0
5712;0
5713;0
5714;0
5715;0
5716;0
5717;0
5718;0
5719;0
5720;0
5721;0
5722;0
5723;0
5724;0
5725;0
5726;0
5727;0
5728;0
5729;0
5730;0
5731;0
5732;0
5733;0
5734;0
5735;0
5736;0
5737;0
5738;0
5739;0
5740;0
5741;0
5742;0
5743;0
5744;0
5745;0
5746;0
5747;0
5748;0
5749;0
5750;0
5751;0
5752;0
5753;0
5754;0
5755;0
5756;0
5757;0
5758;0
5759;0
5760;0
5761;0
5762;0
5763;0
5764;0
5765;0
5766;0
5767;0
5768;0
5769;0
5770;0
5771;0
5772;0
5773;0
5774;0
5775;0
5776;0
5777;0
5778;0
5779;0
5780;0
5781;0
5782;0
5783;0
5784;0
5785;0
5786;0
5787;0
5788;5.65044428
5789;0.59262449
5790;1.32576227
5791;25.4313764
5792;3.6437677
5793;25.4255886
5794;5.31189013
5795;11.3742026
5796;3.87308963
5797;4.67866185
5798;2.72204923
5799;2.43428913
5800;2.72204923
5801;8.50204877
5802;16.4887755
5803;16.1715838
5804;16.0476407
5805;5.09935496
5806;2.14652903
5807;1.57100883
5808;0
5809;0
5810;0
5811;0
5812;0
5813;0
5814;0
5815;0
5816;0
5817;0
5818;0
5819;0
5820;0
5821;0
5822;0
5823;0
5824;0
5825;0
5826;0
5827;0
5828;0
5829;0
5830;0
5831;0
5832;0
5833;0
5834;0
5835;0
5836;0
5837;0
5838;0
5839;0
5840;0
5841;0
5842;0
5843;0
5844;0
5845;0
5846;0
5847;0
5848;0
5849;0
5850;0
5851;0
5852;0
5853;0
5854;0
5855;0
5856;0
5857;0
5858;0
5859;0
5860;0
5861;0
5862;0
5863;0
5864;0
5865;0
5866;0
5867;0
5868;0
5869;0
5870;0
5871;0
5872;0
5873;0
5874;0
5875;0
5876;0
5877;0
5878;0
5879;0
5880;0
5881;0
5882;0
5883;0
5884;0
5885;0
5886;0
5887;0
5888;0
5889;0
5890;0
5891;0
5892;0
5893;0
5894;0
5895;0
5896;0
5897;0
5898;0
5899;0
5900;0
5901;0
5902;0
5903;0
5904;0
5905;0
5906;0
5907;0
5908;0
5909;0
5910;0
5911;0
5912;0
5913;0
5914;0
5915;0
5916;0
5917;0
5918;0
5919;0
5920;0
5921;0
5922;0
5923;0
5924;0
5925;0
5926;0
5927;0
5928;0
5929;0
5930;0
5931;0
5932;0
5933;0
5934;0
5935;0
5936;0
5937;0
5938;0
5939;0
5940;0
5941;0
5942;0
5943;0
5944;0
5945;0
5946;0
5947;0
5948;0
5949;0
5950;0
5951;0
5952;0
5953;0
5954;0
5955;0
5956;0
5957;0
5958;0
5959;0
5960;0
5961;0
5962;0
5963;0
5964;0
5965;0
5966;0
5967;0
5968;0
5969;0
5970;0
5971;0
5972;0
5973;0
5974;0
5975;0
5976;0
5977;0
5978;0
5979;0
5980;0
5981;0
5982;0
5983;0
5984;0
5985;0
5986;0
5987;0
5988;0
5989;0
5990;0
5991;0
5992;0
5993;0
5994;0
5995;0
5996;0
5997;0
5998;0
5999;0
6000;0
6001;0
6002;0
6003;0
6004;0
6005;0
6006;0
6007;0
6008;0
6009;0
6010;0
6011;0
6012;0
6013;0
6014;0
6015;0
6016;0
6017;0
6018;0
6019;0
6020;0
6021;0
6022;0
6023;0
6024;0
6025;0
6026;0
6027;0
6028;0
6029;0
6030;0
6031;0
6032;0
6033;0
6034;0
6035;0
6036;0
6037;0
6038;0
6039;0
6040;0
6041;0
6042;0
6043;0
6044;0
6045;0
6046;0
6047;0
6048;0
6049;0
6050;0
6051;0
6052;0
6053;0
6054;0
6055;0
6056;0
6057;0
6058;0
6059;0
6060;0
6061;0
6062;0
6063;0
6064;0
6065;0
6066;0
6067;0
6068;0
6069;0
6070;0
6071;0
6072;0
6073;0
6074;0
6075;0
6076;0
6077;0
6078;0
6079;0
6080;0
6081;0
6082;0
6083;0
6084;0
6085;0
6086;0
6087;0
6088;0
6089;0
6090;0
6091;0
6092;0
6093;0
6094;0
6095;0
6096;0
6097;0
6098;0
6099;0
6100;0
6101;0
6102;0
6103;0
6104;0
6105;0
6106;0
6107;0
6108;0
6109;0
6110;0
6111;0
6112;0
6113;0
6114;0
6115;0
6116;0
6117;0
6118;0
6119;0
6120;0
6121;0
6122;0
6123;0
6124;0
6125;0
6126;0
6127;0
6128;0
6129;0
6130;0
6131;0
6132;0
6133;0
6134;0
6135;0
6136;0
6137;0
6138;0
6139;0
6140;0
6141;0
6142;0
6143;0
6144;0
6145;0
6146;0
6147;0
6148;3.50930732
6149;1.45730166
6150;3.31243232
6151;17.4087646
6152;11.3153614
6153;12.9289007
6154;4.73216065
6155;6.53221816
6156;2.25235765
6157;1.98733899
6158;1.72232032
6159;1.72232032
6160;1.98733899
6161;2.78239499
6162;6.4329896
6163;21.9435435
6164;6.37706022
6165;11.3066614
6166;2.51737632
6167;0.64948282
6168;0
6169;0
6170;0
6171;0
6172;0
6173;0
6174;0
6175;2.62161313
6176;1.27893945
6177;0
6178;0
6179;0
6180;0
6181;0
6182;0
6183;0
6184;0
6185;0
6186;1.40221249
6187;2.0803926
6188;1.48630715
6189;0
6190;0
6191;0
6192;0
6193;0
6194;0
6195;0
6196;0
6197;0
6198;0
6199;0
6200;0
6201;0
6202;0
6203;0
6204;0
6205;0
6206;0
6207;0
6208;0
6209;0
6210;0
6211;0
6212;0
6213;0
6214;0
6215;0
6216;0
6217;0
6218;0
6219;0
6220;0
6221;0
6222;0
6223;0
6224;0
6225;0
6226;0
6227;0
6228;0
6229;0
6230;0
6231;0
6232;0
6233;0
6234;0
6235;0
6236;0
6237;0
6238;0
6239;0
6240;0
6241;0
6242;0
6243;0
6244;0
6245;0
6246;0
6247;0
6248;0
6249;0
6250;0
6251;0
6252;0
6253;0
6254;0
6255;0
6256;0
6257;0
6258;0
6259;0
6260;0
6261;0
6262;0
6263;0
6264;0
6265;0
6266;0
6267;0
6268;0
6269;0
6270;0
6271;0
6272;0
6273;0
6274;0
6275;0
6276;0
6277;0
6278;0
6279;0
6280;0
6281;0
6282;0
6283;0
6284;0
6285;0
6286;0
6287;0
6288;0
6289;0
6290;0
6291;0
6292;0
6293;0
6294;0
6295;0
6296;0
6297;0
6298;0
6299;0
6300;0
6301;0
6302;0
6303;0
6304;0
6305;0
6306;0
6307;0
6308;0
6309;0
6310;0
6311;0
6312;0
6313;0
6314;0
6315;0
6316;0
6317;0
6318;0
6319;0
6320;0
6321;0
6322;0
6323;0
6324;0
6325;0
6326;0
6327;0
6328;0
6329;0
6330;0
6331;0
6332;0
6333;0
6334;0
6335;0
6336;0
6337;0
6338;0
6339;0
6340;0
6341;0
6342;0
6343;0
6344;0
6345;0
6346;0
6347;0
6348;0
6349;0
6350;0
6351;0
6352;0
6353;0
6354;0
6355;0
6356;0
6357;0
6358;0
6359;0
6360;0
6361;0
6362;0
6363;0
6364;0
6365;0
6366;0
6367;0
6368;0
6369;0
6370;0
6371;0
6372;0
6373;0
6374;0
6375;0
6376;0
6377;0
6378;0
6379;0
6380;0
6381;0
6382;0
6383;0
6384;0
6385;0
6386;0
6387;0
6388;0
6389;0
6390;0
6391;0
6392;0
6393;0
6394;0
6395;0
6396;0
6397;0
6398;0
6399;0
6400;0
6401;0
6402;0
6403;0
6404;0
6405;0
6406;0
6407;0
6408;0
6409;0
6410;0
6411;0
6412;0
6413;0
6414;0
6415;0
6416;0
6417;0
6418;0
6419;0
6420;0
6421;0
6422;0
6423;0
6424;0
6425;0
6426;0
6427;0
6428;0
6429;0
6430;0
6431;0
6432;0
6433;0
6434;0
6435;0
6436;0
6437;0
6438;0
6439;0
6440;0
6441;0
6442;0
6443;0
6444;0
6445;0
6446;0
6447;0
6448;0
6449;0
6450;0
6451;0
6452;0
6453;0
6454;0
6455;0
6456;0
6457;0
6458;0
6459;0
6460;0
6461;0
6462;0
6463;0
6464;0
6465;0
6466;0
6467;0
6468;0
6469;0
6470;0
6471;0
6472;0
6473;0
6474;0
6475;0
6476;0
6477;0
6478;0
6479;0
6480;0
6481;0
6482;0
6483;0
6484;0
6485;0
6486;0
6487;0
6488;0
6489;0
6490;0
6491;0
6492;0
6493;0
6494;0
6495;0
6496;0
6497;0
6498;0
6499;0
6500;0
6501;0
6502;0
6503;0
6504;0
6505;0
6506;0
6507;0
6508;0
6509;0
6510;0
6511;0
6512;0
6513;0
6514;0
6515;0
6516;0
6517;0
6518;0
6519;0
6520;0
6521;0
6522;0
6523;0
6524;0
6525;0
6526;0
6527;0
6528;0
6529;0
6530;0
6531;0
6532;0
6533;0
6534;0
6535;0
6536;0
6537;0
6538;0
6539;0
6540;0
6541;0
6542;0
6543;0
6544;0
6545;0
6546;0
6547;0
6548;0
6549;0
6550;0
6551;0
6552;0
6553;0
6554;0
6555;0
6556;0
6557;0
6558;0
6559;0
6560;0
6561;0
6562;0
6563;0
6564;0
6565;0
6566;0
6567;0
6568;0
6569;0
6570;0
6571;0
6572;0
6573;0
6574;0
6575;0
6576;0
6577;0
6578;0
6579;0
6580;0
6581;0
6582;0
6583;0
6584;0
6585;0
6586;0
6587;0
6588;0
6589;0
6590;0
6591;0
6592;0
6593;0
6594;0
6595;0
6596;0
6597;0
6598;0
6599;0
6600;0
6601;0
6602;0
6603;0
6604;0
6605;0
6606;0
6607;0
6608;0
6609;0
6610;0
6611;0
6612;0
6613;0
6614;0
6615;0
6616;0
6617;0
6618;3.68162511
6619;3.95465717
6620;3.68162511
6621;0
6622;0
6623;0
6624;0
6625;0
6626;0
6627;0
6628;10.6095216
6629;0.598183046
6630;18.5535456
6631;18.3918152
6632;16.9951706
6633;13.487449
6634;9.92017527
6635;6.04260827
6636;4.70890135
6637;3.0445503
6638;2.75331611
6639;2.46208191
6640;8.13640532
6641;19.6983627
6642;25.8660846
6643;31.1386182
6644;25.2270175
6645;15.8352087
6646;2.17084771
6647;0
6648;0
6649;0
6650;0
6651;0
6652;4.07594592
6653;1.38815581
6654;3.14648227
6655;26.1579501
6656;5.23746382
6657;16.8928374
6658;2.14172429
6659;1.8905348
6660;2.14172429
6661;1.8905348
6662;1.6393453
6663;1.6393453
6664;1.8905348
6665;2.64410328
6666;25.0107827
6667;15.515391
6668;22.3888357
6669;3.14648227
6670;2.39291379
6671;0
6672;6.43584607
6673;0.383397825
6674;6.21462933
6675;31.7491172
6676;47.3341548
6677;64.0390508
6678;54.1820806
6679;65.5691307
6680;45.9991452
6681;48.9968007
6682;28.216935
6683;35.993248
6684;22.948925
6685;31.8974232
6686;20.8743391
6687;37.1179538
6688;35.772228
6689;61.5447237
6690;64.8618849
6691;79.25691
6692;63.4930923
6693;52.6514955
6694;10.2829026
6695;13.2798265
6696;0.383397825
6697;0.383397825
6698;0.383397825
6699;0.383397825
6700;42.2076988
6701;27.0981746
6702;48.3718942
6703;29.7362269
6704;42.4683639
6705;16.7586704
6706;28.1167946
6707;6.43072105
6708;23.7631417
6709;3.25732032
6710;21.8387707
6711;7.23263285
6712;33.2282339
6713;26.4576921
6714;56.2650312
6715;40.917842
6716;55.2236189
6717;20.2761854
6718;13.5309385
6719;1.8905348
6720;0.383397825
6721;0.383397825
6722;0.395280916
6723;20.2655366
6724;36.2642961
6725;49.5282943
6726;43.0324312
6727;52.0580607
6728;36.488664
6729;37.6735576
6730;20.8153817
6731;26.120632
6732;16.0492309
6733;22.444196
6734;14.0627643
6735;26.7785981
6736;26.8528572
6737;48.0077247
6738;52.5156866
6739;63.9045051
6740;51.4475799
6741;40.872182
6742;5.1793911
6743;6.06937145
6744;0.383397825
6745;6.01900278
6746;4.29437502
6747;17.5193474
6748;40.1892869
6749;46.9385607
6750;48.0709252
6751;51.3036478
6752;42.6008458
6753;35.9187121
6754;26.3006355
6755;23.9687257
6756;21.1157209
6757;20.05205
6758;18.8918701
6759;24.2463226
6760;31.6418152
6761;45.7401502
6762;58.0454614
6763;62.4510552
6764;57.0641245
6765;39.297376
6766;10.054845
6767;3.12189929
6768;4.58185856
6769;7.57677287
6770;7.43420752
6771;20.6514217
6772;45.4107575
6773;51.1413478
6774;52.3759518
6775;54.2765003
6776;49.6029775
6777;42.8283085
6778;32.1405073
6779;28.7750246
6780;25.2421657
6781;23.5121173
6782;22.5629133
6783;27.8412754
6784;35.9021238
6785;50.1544088
6786;62.9830581
6787;67.0956567
6788;61.7255674
6789;43.0733291
6790;12.6588676
6791;4.34819861
6792;6.52894773
6793;8.77143517
6794;9.21853075
6795;21.9485565
6796;47.4899586
6797;52.3430062
6798;54.2142084
6799;57.9842382
6800;50.5888312
6801;43.2018338
6802;34.0049238
6803;30.4107366
6804;27.60226
6805;26.6767286
6806;27.7423111
6807;32.6594993
6808;40.8842541
6809;53.0017308
6810;63.1554096
6811;63.5302116
6812;58.194561
6813;38.4382938
6814;11.0410917
6815;6.32122111
6816;0.383397825
6817;0.383397825
6818;0
6819;0.383397825
6820;0.63458732
6821;32.4164279
6822;21.3861609
6823;44.8126738
6824;22.759622
6825;31.7844075
6826;6.11019722
6827;19.4824977
6828;2.14172429
6829;16.6831043
6830;3.03945578
6831;20.4860704
6832;11.8523103
6833;34.446198
6834;29.0370528
6835;43.5007631
6836;25.6388272
6837;26.0683322
6838;2.39291379
6839;1.8905348
6840;0
6841;0
6842;0
6843;5.22967231
6844;0.63458732
6845;53.1878327
6846;13.4837169
6847;61.970845
6848;11.0469629
6849;46.8807111
6850;2.14172429
6851;23.4313354
6852;3.87208838
6853;21.6620255
6854;4.4238504
6855;26.1985183
6856;14.5954837
6857;41.9031839
6858;32.9938538
6859;51.1703062
6860;29.3804818
6861;31.7200093
6862;2.39291379
6863;1.8905348
6864;0.383397825
6865;0.383397825
6866;0.383397825
6867;0.383397825
6868;27.3721266
6869;43.0091952
6870;34.3928257
6871;46.5110212
6872;28.9633525
6873;32.0004052
6874;14.6176728
6875;21.3463141
6876;10.1628035
6877;17.9114333
6878;8.2316305
6879;21.6487208
6880;19.6679687
6881;40.810847
6882;43.1746598
6883;55.5723819
6884;42.3207182
6885;34.8322605
6886;2.39291379
6887;1.8905348
6888;0.383397825
6889;0
6890;0
6891;0
6892;5.81044398
6893;1.38815581
6894;4.77835531
6895;28.5566238
6896;4.15124025
6897;17.0769584
6898;2.14172429
6899;1.8905348
6900;2.14172429
6901;1.8905348
6902;1.6393453
6903;1.6393453
6904;1.8905348
6905;2.64410328
6906;30.4408227
6907;11.605713
6908;27.7786961
6909;3.14648227
6910;2.39291379
6911;0
6912;2.26485675
6913;0.383397825
6914;0.383397825
6915;15.5275364
6916;51.3590606
6917;46.9607007
6918;55.1621005
6919;47.8003622
6920;46.8570382
6921;30.7706085
6922;29.7671981
6923;18.8165841
6924;26.2488717
6925;17.3753055
6926;27.0818133
6927;24.2891259
6928;41.2088565
6929;45.3868009
6930;63.0064124
6931;55.350909
6932;58.6290768
6933;30.0069584
6934;11.8885541
6935;1.8905348
6936;0.514453214
6937;0.459846802
6938;0.40524039
6939;0.40524039
6940;29.8269266
6941;32.9123582
6942;33.1751745
6943;32.3049929
6944;28.2236228
6945;23.3562254
6946;17.1666736
6947;13.7490417
6948;12.2094749
6949;9.89463097
6950;10.383712
6951;13.911643
6952;21.5796393
6953;32.040359
6954;42.3119153
6955;44.2373918
6956;40.9540772
6957;24.4651464
6958;2.20725199
6959;0.95130451
6960;0.598183046
6961;0
6962;0
6963;0.423442527
6964;0.423442527
6965;22.0975815
6966;21.2942045
6967;23.120864
6968;18.3256329
6969;17.0560046
6970;10.5414335
6971;9.45097639
6972;5.58157996
6973;5.03870126
6974;3.29519376
6975;7.71227612
6976;12.2292446
6977;23.0951864
6978;30.6099736
6979;34.4280946
6980;29.6752369
6981;17.6354317
6982;2.17084771
6983;1.58837932
6984;0
6985;0
6986;0
6987;0
6988;10.589376
6989;1.38815581
6990;20.6448273
6991;22.1839356
6992;18.1914828
6993;12.7820197
6994;7.02937853
6995;4.11953162
6996;3.0454666
6997;1.8905348
6998;1.6393453
6999;1.6393453
7000;10.0351569
7001;16.7756196
7002;28.6748658
7003;29.2970724
7004;28.3594717
7005;14.1387877
7006;2.39291379
7007;1.34205916
7008;0.383397825
7009;0.383397825
7010;0.383397825
7011;3.58907995
7012;53.6388081
7013;33.1225459
7014;60.4938052
7015;36.0671276
7016;53.9127287
7017;21.7939305
7018;38.001795
7019;10.2322722
7020;32.992375
7021;6.60902944
7022;30.8193257
7023;11.0499999
7024;43.5226821
7025;32.5394602
7026;69.3294019
7027;48.8064865
7028;68.1562974
7029;25.7848177
7030;21.4256287
7031;1.8905348
7032;3.14172335
7033;27.043802
7034;6.41472428
7035;41.993736
7036;53.3021152
7037;79.7907747
7038;60.0790417
7039;80
7040;50.6166647
7041;62.5335906
7042;30.0652543
7043;48.3326032
7044;24.4747931
7045;43.895571
7046;22.397929
7047;49.8779364
7048;39.1426895
7049;76.9751209
7050;71.0610043
7051;80
7052;80
7053;69.4881625
7054;15.7750805
7055;19.3090181
7056;9.46755779
7057;22.4929664
7058;11.8815097
7059;37.1779328
7060;58.3479418
7061;74.8328452
7062;65.3335138
7063;76.554184
7064;56.2210268
7065;56.2071472
7066;36.6929792
7067;41.9777079
7068;30.9281326
7069;37.5102758
7070;28.7235881
7071;43.4207728
7072;45.2832084
7073;70.4632926
7074;77.2451025
7075;80
7076;80
7077;62.9897674
7078;23.8197804
7079;13.8620976
7080;12.2758514
7081;13.4138134
7082;16.138377
7083;27.6089866
7084;58.2916101
7085;61.7034974
7086;65.5853626
7087;64.2322766
7088;57.3800904
7089;44.84193
7090;37.3766886
7091;28.8452616
7092;31.7559044
7093;24.6158697
7094;29.4567413
7095;29.7331394
7096;44.2046748
7097;54.2902541
7098;73.7124223
7099;72.617548
7100;72.383845
7101;46.0881129
7102;18.8068111
7103;5.84101449
7104;0.514453214
7105;0
7106;0
7107;0
7108;4.91515248
7109;0.787485274
7110;1.49736863
7111;20.5838092
7112;3.95465717
7113;11.0317571
7114;4.50072129
7115;3.68162511
7116;3.13556099
7117;2.06963751
7118;0
7119;0
7120;2.58949687
7121;3.13556099
7122;3.68162511
7123;34.9492419
7124;4.33010834
7125;21.379984
7126;1.93102479
7127;0
7128;0
7129;0
7130;0
7131;0
7132;1.14782463
7133;0.598183046
7134;1.00591092
7135;2.01731954
7136;12.6201201
7137;4.79195549
7138;5.37442388
7139;4.79195549
7140;1.4333125
7141;0
7142;0
7143;0
7144;1.30337851
7145;5.12934919
7146;3.9182529
7147;10.6453697
7148;21.5535022
7149;3.16104398
7150;2.17084771
7151;0
7152;0
7153;0
7154;0
7155;0.50307632
7156;0.63458732
7157;40.3804221
7158;14.6984259
7159;43.6078248
7160;10.2960518
7161;32.1780613
7162;2.14172429
7163;14.2168048
7164;2.63402768
7165;11.2551196
7166;1.6393453
7167;12.9405309
7168;12.1922047
7169;29.5009899
7170;32.5996295
7171;42.3956514
7172;31.9073003
7173;24.496241
7174;2.39291379
7175;1.8905348
7176;0
7177;0
7178;0
7179;0
7180;4.33163814
7181;1.38815581
7182;3.14648227
7183;30.3583767
7184;4.18617524
7185;21.1305079
7186;2.14172429
7187;1.8905348
7188;2.14172429
7189;1.8905348
7190;1.6393453
7191;1.6393453
7192;1.8905348
7193;11.1386774
7194;24.5124617
7195;18.6944344
7196;21.8074499
7197;4.79945942
7198;2.39291379
7199;0
7200;0
7201;0
7202;0
7203;0
7204;10.5657983
7205;1.38815581
7206;18.7270561
7207;28.475107
7208;18.6165806
7209;14.2562572
7210;7.0187175
7211;4.51873598
7212;3.14055687
7213;3.01063411
7214;3.36606604
7215;6.25960429
7216;10.8649074
